,qry_id,repeat_id,matching_repeat,matching_class,reference_length,merged_qrystart,merged_qryend,mergedfraglength,perc_div,perc_del,perc_insert,Gene,isoform
127,NM_001201065.1,TE_00002225,C,__ClassII_DNA_CACTA_nMITE,15481,23,134,112,9.2,5.4,2.6,"NM_001201065.1 Ictalurus punctatus proteasome (prosome, macropain) assembly chaperone 3 (psmg3), mRNA","c""prosome, macropain"", ""psmg3"""
128,NM_001201087.1,TE_00003623,C,__ClassII_DNA_TcMar_nMITE,1905,1039,1145,107,11,10.2,2.5,"NM_001201087.1 Ictalurus punctatus sepiapterin reductase (spr), mRNA",spr
129,NM_001201087.1,TE_00003162,C,__ClassI_LTR_Gypsy,6560,935,1049,115,16.5,20,0,"NM_001201087.1 Ictalurus punctatus sepiapterin reductase (spr), mRNA",spr
130,NM_001201088.1,TE_00001858,C,__ClassII_DNA_hAT_nMITE,3280,1043,1221,179,17.6,7.5,8.6,"NM_001201088.1 Ictalurus punctatus nicolin 1 (nicn1), mRNA",nicn1
131,NM_001201120.1,TE_00003576,+,__ClassII_DNA_TcMar_nMITE,2102,517,652,136,6.6,0,0,"NM_001201120.1 Ictalurus punctatus heat shock protein beta-11 (hsb11), mRNA",hsb11
132,NM_001201125.1,TE_00001456,+,__ClassII_DNA_hAT_nMITE,4514,392,471,80,21.8,0,2.6,"NM_001201125.1 Ictalurus punctatus ss18-like protein 2 (s18l2), mRNA",s18l2
133,NM_001201125.1,TE_00002128,+,__ClassII_DNA_CACTA_nMITE,3928,535,629,95,25.3,4.2,0,"NM_001201125.1 Ictalurus punctatus ss18-like protein 2 (s18l2), mRNA",s18l2
134,NM_001201157.1,TE_00001761,+,__ClassII_DNA_CACTA_nMITE,3766,679,780,102,28.7,1,1,"NM_001201157.1 Ictalurus punctatus RAB22A, member RAS oncogene family (rab22a), mRNA",rab22a
135,NM_001201161.1,TE_00001933,+,__ClassII_DNA_TcMar_nMITE,1219,955,1117,163,14.1,7.4,4.2,"NM_001201161.1 Ictalurus punctatus phosphoserine phosphatase (psph), mRNA",psph
136,NM_001201172.1,TE_00001626,+,__ClassII_DNA_CACTA_nMITE,3029,147,230,84,22.9,3.6,1.2,"NM_001201172.1 Ictalurus punctatus potassium channel tetramerization domain containing 6 (kctd6), mRNA",kctd6
137,NM_001201172.1,TE_00003132,+,__ClassII_DNA_hAT_nMITE,3603,28,107,80,22.5,7.5,0,"NM_001201172.1 Ictalurus punctatus potassium channel tetramerization domain containing 6 (kctd6), mRNA",kctd6
138,NM_001201183.1,TE_00001256,+,__ClassI_LTR_Gypsy,811,363,834,472,31.8,3.2,8.7,"NM_001201183.1 Ictalurus punctatus camp-dependent protein kinase catalytic subunit alpha (kapca), mRNA",kapca
139,NM_001201187.1,TE_00001830,C,__ClassII_DNA_Harbinger_nMITE,3917,296,586,291,17.8,3.8,1.7,"NM_001201187.1 Ictalurus punctatus chromosome 1 open reading frame, human C1orf43 (c1h1orf43), mRNA",c1h1orf43
140,NM_001201204.1,TE_00001336,+,__ClassII_DNA_TcMar_MITE,198,1258,1430,173,24.3,11.6,7.2,"NM_001201204.1 Ictalurus punctatus ATP synthase mitochondrial F1 complex assembly factor 1 (atpaf1), mRNA",atpaf1
141,NM_001201210.1,TE_00002758,C,__ClassII_DNA_hAT_nMITE,2817,63,213,151,0,0,0,"NM_001201210.1 Ictalurus punctatus eukaryotic translation initiation factor 6 (eif6), mRNA",eif6
142,NM_001201212.1,TE_00003972,+,__ClassII_DNA_hAT_nMITE,2754,413,1001,589,1.2,0,0.3,"NM_001201212.1 Ictalurus punctatus RAB4B, member RAS oncogene family (rab4b), mRNA",rab4b
143,NM_001201224.1,TE_00003092,+,__ClassII_DNA_CACTA_nMITE,3677,996,1085,90,21.6,0,2.3,"NM_001201224.1 Ictalurus punctatus mitochondrial ribosomal protein L16 (mrpl16), mRNA",mrpl16
144,NM_001201248.1,TE_00001039,C,__ClassI_LTR_Gypsy,280,103,332,230,30.9,0.9,8.4,"NM_001201248.1 Ictalurus punctatus cell division cycle 42 (cdc42), mRNA",cdc42
145,NM_001201260.1,TE_00001849,C,__ClassII_DNA_TcMar_nMITE,3278,5,369,365,0.95,0,9.65,"NM_001201260.1 Ictalurus punctatus comm domain-containing protein 6 (comd6), mRNA",comd6
146,NM_001201262.1,TE_00001909_INT,C,__ClassII_DNA_hAT_nMITE,8052,449,529,81,23.1,0,3.9,"NM_001201262.1 Ictalurus punctatus dynein light chain tctex-type 3 (dylt3), mRNA",dylt3
147,NM_001201262.1,TE_00000259,C,__ClassII_DNA_TcMar_nMITE,1561,178,384,207,20.9,0,0.5,"NM_001201262.1 Ictalurus punctatus dynein light chain tctex-type 3 (dylt3), mRNA",dylt3
148,NM_001201272.1,TE_00002452,C,__ClassII_DNA_hAT_nMITE,4638,13,555,543,0.5,15.55,0,"NM_001201272.1 Ictalurus punctatus hemoglobin subunit alpha (hba), mRNA",hba
149,NM_001201299.1,TE_00003743,C,__ClassII_DNA_hAT_nMITE,4009,14,132,119,0,0,0,"NM_001201299.1 Ictalurus punctatus cornifelin-like protein b (cnfnb), mRNA",cnfnb
150,NM_001257110.1,TE_00002952_INT,C,__ClassII_DNA_CACTA_nMITE,9359,235,1199,965,27.1,0,0,"NM_001257110.1 Ictalurus punctatus cathepsin D (ctsd), mRNA",ctsd
151,NM_001257114.1,TE_00001627,+,__ClassII_DNA_Harbinger_nMITE,4368,2553,2693,141,16.1,7.1,3.4,"NM_001257114.1 Ictalurus punctatus complement factor B/C2A (LOC100862742), mRNA",LOC100862742
152,NM_001257114.1,TE_00003273,+,__ClassI_LTR_Gypsy,6033,2584,2802,219,29.2,3.2,3.2,"NM_001257114.1 Ictalurus punctatus complement factor B/C2A (LOC100862742), mRNA",LOC100862742
153,NM_001278809.1,TE_00003230_INT,C,__ClassIII_Helitron,4331,2734,2915,182,25.4,3.3,6.8,"NM_001278809.1 Ictalurus punctatus DExH-box helicase 58 (dhx58), mRNA",dhx58
154,NM_001278812.1,TE_00001963,+,__ClassII_DNA_TcMar_nMITE,3626,3354,3557,204,10.8,3.9,9.3,"NM_001278812.1 Ictalurus punctatus interferon induced with helicase C domain 1 (ifih1), mRNA",ifih1
155,XM_017449940.1,TE_00003082,+,__ClassII_DNA_CACTA_nMITE,3541,2634,2770,137,23.1,0.7,17.9,"XM_017449940.1 PREDICTED: Ictalurus punctatus transmembrane protein 98 (tmem98), mRNA",tmem98
156,XM_017449940.1,TE_00003609,C,__ClassII_DNA_TcMar_nMITE,4010,2297,2404,108,29.2,4.6,1.8,"XM_017449940.1 PREDICTED: Ictalurus punctatus transmembrane protein 98 (tmem98), mRNA",tmem98
157,XM_017449940.1,TE_00001670,+,__ClassII_DNA_TcMar_nMITE,4110,1807,1894,88,30.7,3.4,0,"XM_017449940.1 PREDICTED: Ictalurus punctatus transmembrane protein 98 (tmem98), mRNA",tmem98
158,XM_017449940.1,TE_00003620,+,__ClassI_LTR_Copia,203,2029,2212,184,16.4,10.9,0.5,"XM_017449940.1 PREDICTED: Ictalurus punctatus transmembrane protein 98 (tmem98), mRNA",tmem98
159,XM_017449947.1,TE_00002615,+,__ClassII_DNA_hAT_nMITE,1665,1945,2538,594,24.3,8.9,5.2,"XM_017449947.1 PREDICTED: Ictalurus punctatus von Willebrand factor A domain containing 1 (vwa1), mRNA",vwa1
160,XM_017449947.1,TE_00003550,+,__ClassI_LTR_Gypsy,832,1958,2246,289,32.6,7.3,3.3,"XM_017449947.1 PREDICTED: Ictalurus punctatus von Willebrand factor A domain containing 1 (vwa1), mRNA",vwa1
161,XM_017449947.1,TE_00002774,C,__ClassII_DNA_hAT_MITE,608,2397,2486,90,17,6.7,2.1,"XM_017449947.1 PREDICTED: Ictalurus punctatus von Willebrand factor A domain containing 1 (vwa1), mRNA",vwa1
162,XM_017449948.1,TE_00002255_INT,+,__ClassII_DNA_CACTA_nMITE,6387,1,90,90,18.2,14.4,0.6,"XM_017449948.1 PREDICTED: Ictalurus punctatus galanin receptor type 1-like (LOC108254701), transcript variant X1, mRNA",LOC108254701
163,XM_017449958.1,TE_00001978,+,__ClassII_DNA_hAT_nMITE,2744,334,615,282,27.5,3.7,7.1,"XM_017449958.1 PREDICTED: Ictalurus punctatus vomeronasal type-1 receptor 1-like (LOC108254708), mRNA",LOC108254708
164,XM_017449958.1,TE_00002225,C,__ClassII_DNA_CACTA_nMITE,15481,118,454,337,25,3,21.8,"XM_017449958.1 PREDICTED: Ictalurus punctatus vomeronasal type-1 receptor 1-like (LOC108254708), mRNA",LOC108254708
165,XM_017449960.1,TE_00001039,C,__ClassI_LTR_Gypsy,280,129,386,258,10.2,0,8.9,"XM_017449960.1 PREDICTED: Ictalurus punctatus transforming protein RhoA-like (LOC108254710), mRNA",LOC108254710
166,XM_017449966.1,TE_00001897,C,__ClassI_nLTR_LINE_RTE,2799,1687,1781,95,10.8,17.9,2.8,"XM_017449966.1 PREDICTED: Ictalurus punctatus transmembrane protein 43 (tmem43), mRNA",tmem43
167,XM_017449966.1,TE_00002867,+,__ClassII_DNA_hAT_nMITE,2964,1798,1967,170,22.1,1.2,14.7,"XM_017449966.1 PREDICTED: Ictalurus punctatus transmembrane protein 43 (tmem43), mRNA",tmem43
168,XM_017449966.1,TE_00003886,C,__ClassII_DNA_hAT_nMITE,1465,1862,2031,170,17.9,11.2,11.2,"XM_017449966.1 PREDICTED: Ictalurus punctatus transmembrane protein 43 (tmem43), mRNA",tmem43
169,XM_017449969.1,TE_00001927,C,__ClassII_DNA_TcMar_nMITE,1290,2115,2265,151,26.1,0.7,6.3,"XM_017449969.1 PREDICTED: Ictalurus punctatus protein bicaudal D homolog 2-like (LOC108254719), mRNA",LOC108254719
170,XM_017449970.1,TE_00002026,C,__ClassII_DNA_TcMar_nMITE,1140,842,1087,246,18.9,3.2,9.1,"XM_017449970.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108254720 (LOC108254720), transcript variant X1, mRNA",LOC108254720
171,XM_017449975.1,TE_00000329,+,__ClassII_DNA_TcMar_MITE,231,49,136,88,23.9,0,0,"XM_017449975.1 PREDICTED: Ictalurus punctatus ninjurin 1 (ninj1), transcript variant X2, mRNA",ninj1
172,XM_017449976.1,TE_00001873,+,__ClassII_DNA_hAT_nMITE,4285,1503,1932,430,18.7,0.633333333,1.133333333,"XM_017449976.1 PREDICTED: Ictalurus punctatus voltage-dependent calcium channel subunit alpha-2/delta-3-like (LOC108254724), mRNA",LOC108254724
173,XM_017449979.1,TE_00001554,+,__ClassII_DNA_hAT_nMITE,4507,3271,3385,115,18.3,0.9,10.4,"XM_017449979.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108254727 (LOC108254727), transcript variant X1, mRNA",LOC108254727
174,XM_017449981.1,TE_00001674,C,__ClassII_DNA_TcMar_nMITE,3194,342,900,559,17.9,8.4,3.1,"XM_017449981.1 PREDICTED: Ictalurus punctatus ribosomal protein S6 kinase C1 (rps6kc1), transcript variant X5, mRNA",rps6kc1
175,XM_017450010.1,TE_00001463,+,__ClassII_DNA_hAT_nMITE,3238,1193,1285,93,11.7,0.5,4.5,"XM_017450010.1 PREDICTED: Ictalurus punctatus natterin-like protein (LOC108254737), mRNA",LOC108254737
176,XM_017450013.1,TE_00002269,C,__ClassII_DNA_PiggyBac_nMITE,3434,1535,1626,92,10.1,0,13.6,"XM_017450013.1 PREDICTED: Ictalurus punctatus chromosome 2 open reading frame, human C1orf198 (c2h1orf198), mRNA",c2h1orf198
177,XM_017450013.1,TE_00001409,C,__ClassII_DNA_hAT_nMITE,2167,1389,1606,218,15.9,16.4,3.9,"XM_017450013.1 PREDICTED: Ictalurus punctatus chromosome 2 open reading frame, human C1orf198 (c2h1orf198), mRNA",c2h1orf198
178,XM_017450013.1,TE_00003626,+,__ClassII_DNA_TcMar_nMITE,2110,1765,1860,96,23,2.1,13.9,"XM_017450013.1 PREDICTED: Ictalurus punctatus chromosome 2 open reading frame, human C1orf198 (c2h1orf198), mRNA",c2h1orf198
179,XM_017450017.1,TE_00003301,+,__ClassII_DNA_CACTA_nMITE,1901,1280,1467,188,25.5,14.9,0,"XM_017450017.1 PREDICTED: Ictalurus punctatus transcription factor HES-5-like (LOC108254743), mRNA",LOC108254743
180,XM_017450021.1,TE_00003955,C,__ClassII_DNA_hAT_nMITE,3699,1644,1775,132,19.7,9.1,0,"XM_017450021.1 PREDICTED: Ictalurus punctatus natterin-like protein (LOC108254749), mRNA",LOC108254749
181,XM_017450022.1,TE_00002034,+,__ClassII_DNA_CACTA_nMITE,4691,368,599,232,11.1,7.8,2.5,"XM_017450022.1 PREDICTED: Ictalurus punctatus C-type lectin domain family 11 member A-like (LOC108254747), mRNA",LOC108254747
182,XM_017450022.1,TE_00003431,+,__ClassII_DNA_hAT_nMITE,3857,4089,4299,211,19.2,0.5,1.4,"XM_017450022.1 PREDICTED: Ictalurus punctatus C-type lectin domain family 11 member A-like (LOC108254747), mRNA",LOC108254747
183,XM_017450022.1,TE_00001951,+,__ClassII_DNA_TcMar_nMITE,1963,3041,3131,91,19.7,2.2,10.7,"XM_017450022.1 PREDICTED: Ictalurus punctatus C-type lectin domain family 11 member A-like (LOC108254747), mRNA",LOC108254747
184,XM_017450022.1,TE_00003162,+,__ClassI_LTR_Gypsy,6560,4067,4873,807,20.9,9.1,3.7,"XM_017450022.1 PREDICTED: Ictalurus punctatus C-type lectin domain family 11 member A-like (LOC108254747), mRNA",LOC108254747
185,XM_017450022.1,TE_00000821,C,__ClassI_LTR_BEL,544,2,83,82,19.3,0,5.1,"XM_017450022.1 PREDICTED: Ictalurus punctatus C-type lectin domain family 11 member A-like (LOC108254747), mRNA",LOC108254747
186,XM_017450024.1,TE_00002809,+,__ClassI_LTR_Gypsy,1038,218,339,122,32,0,0,"XM_017450024.1 PREDICTED: Ictalurus punctatus abhydrolase domain containing 6 (abhd6), transcript variant X1, mRNA",abhd6
187,XM_017450033.1,TE_00003551,C,__ClassII_DNA_hAT_MITE,532,2959,3124,166,19.5,2.4,1.2,"XM_017450033.1 PREDICTED: Ictalurus punctatus inter-alpha-trypsin inhibitor heavy chain H3-like (LOC108254758), transcript variant X1, mRNA",LOC108254758
188,XM_017450037.1,TE_00002292,+,__ClassII_DNA_TcMar_MITE,527,2770,2889,120,19.6,8.3,2.4,"XM_017450037.1 PREDICTED: Ictalurus punctatus inter-alpha-trypsin inhibitor heavy chain H3-like (LOC108254758), transcript variant X4, mRNA",LOC108254758
189,XM_017450048.1,TE_00000739,+,__ClassII_DNA_hAT_MITE,270,2180,2271,92,22.2,3.3,11.8,"XM_017450048.1 PREDICTED: Ictalurus punctatus family with sequence similarity 89 member A (fam89a), mRNA",fam89a
190,XM_017450049.1,TE_00003103,+,__ClassII_DNA_CACTA_nMITE,12016,1917,2444,528,17.7,11.2,1.6,"XM_017450049.1 PREDICTED: Ictalurus punctatus interleukin-17 receptor C-like (LOC108254762), mRNA",LOC108254762
191,XM_017450058.1,TE_00001783,+,__ClassII_DNA_hAT_nMITE,3105,1,384,384,5.2,1.3,0,"XM_017450058.1 PREDICTED: Ictalurus punctatus phospholipid phosphatase related 4 (plppr4), transcript variant X3, mRNA",plppr4
192,XM_017450062.1,TE_00003058,+,__ClassII_DNA_hAT_nMITE,4354,2055,2210,156,28.5,9,5.6,"XM_017450062.1 PREDICTED: Ictalurus punctatus cytokine dependent hematopoietic cell linker (clnk), transcript variant X1, mRNA",clnk
193,XM_017450066.1,TE_00001643,+,__ClassII_DNA_hAT_nMITE,769,265,388,124,14.2,0,3.3,"XM_017450066.1 PREDICTED: Ictalurus punctatus uncharacterized protein C1orf106 homolog (LOC108254772), transcript variant X1, mRNA",LOC108254772
194,XM_017450066.1,TE_00003825,C,__ClassII_DNA_Harbinger_nMITE,1217,1,263,263,14.2,14.8,6,"XM_017450066.1 PREDICTED: Ictalurus punctatus uncharacterized protein C1orf106 homolog (LOC108254772), transcript variant X1, mRNA",LOC108254772
195,XM_017450066.1,TE_00001946,C,__ClassII_DNA_TcMar_MITE,518,404,660,257,14.1,10.9,0.7,"XM_017450066.1 PREDICTED: Ictalurus punctatus uncharacterized protein C1orf106 homolog (LOC108254772), transcript variant X1, mRNA",LOC108254772
196,XM_017450066.1,TE_00003538,C,__ClassII_DNA_CACTA_nMITE,7014,1550,1663,114,14.9,0.9,0,"XM_017450066.1 PREDICTED: Ictalurus punctatus uncharacterized protein C1orf106 homolog (LOC108254772), transcript variant X1, mRNA",LOC108254772
197,XM_017450066.1,TE_00002208,C,__ClassII_DNA_hAT_nMITE,4843,2826,3649,824,26.03333333,2.333333333,0.7,"XM_017450066.1 PREDICTED: Ictalurus punctatus uncharacterized protein C1orf106 homolog (LOC108254772), transcript variant X1, mRNA",LOC108254772
198,XM_017450066.1,TE_00003377,+,__ClassII_DNA_PiggyBac_nMITE,3193,662,1545,884,20.65,8.8,0.35,"XM_017450066.1 PREDICTED: Ictalurus punctatus uncharacterized protein C1orf106 homolog (LOC108254772), transcript variant X1, mRNA",LOC108254772
199,XM_017450066.1,TE_00003452,+,__ClassII_DNA_hAT_nMITE,1887,955,1163,209,24.6,6.2,6.7,"XM_017450066.1 PREDICTED: Ictalurus punctatus uncharacterized protein C1orf106 homolog (LOC108254772), transcript variant X1, mRNA",LOC108254772
200,XM_017450066.1,TE_00001173,C,__ClassI_nLTR_LINE_I,2211,4575,4807,233,5.2,4.3,0.8,"XM_017450066.1 PREDICTED: Ictalurus punctatus uncharacterized protein C1orf106 homolog (LOC108254772), transcript variant X1, mRNA",LOC108254772
201,XM_017450070.1,TE_00002944,C,__ClassII_DNA_hAT_nMITE,4370,490,713,224,15.45,3.45,2.1,"XM_017450070.1 PREDICTED: Ictalurus punctatus uncharacterized protein C1orf106 homolog (LOC108254772), transcript variant X5, mRNA",LOC108254772
202,XM_017450073.1,TE_00003263,C,__ClassII_DNA_hAT_nMITE,1294,4781,4872,92,10.9,0,0,"XM_017450073.1 PREDICTED: Ictalurus punctatus uncharacterized protein C1orf106 homolog (LOC108254772), transcript variant X7, mRNA",LOC108254772
203,XM_017450074.1,TE_00000730,C,__ClassII_DNA_hAT_nMITE,1079,1980,2329,350,20.5,6,7.8,"XM_017450074.1 PREDICTED: Ictalurus punctatus olfactomedin like 3 (olfml3), mRNA",olfml3
204,XM_017450078.1,TE_00003609,+,__ClassII_DNA_TcMar_nMITE,4010,2639,2802,164,24.7,0.6,16.2,"XM_017450078.1 PREDICTED: Ictalurus punctatus 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4-like (LOC108254777), transcript variant X2, mRNA",LOC108254777
205,XM_017450083.1,TE_00003873,+,__ClassII_DNA_TcMar_nMITE,2199,1714,2775,1062,0,0,2.8,"XM_017450083.1 PREDICTED: Ictalurus punctatus transcriptional adaptor 3 (tada3), transcript variant X1, mRNA",tada3
206,XM_017450085.1,TE_00000260,+,__ClassII_DNA_TcMar_MITE,141,1682,1793,112,21.3,0.9,7.6,"XM_017450085.1 PREDICTED: Ictalurus punctatus 5-hydroxymethylcytosine (hmC) binding, ES cell-specific (hmces), transcript variant X1, mRNA","c""hmC"", ""hmces"""
207,XM_017450092.1,TE_00003523,+,__ClassII_DNA_TcMar_nMITE,4196,4908,5229,322,23.6,19.2,4.1,"XM_017450092.1 PREDICTED: Ictalurus punctatus TATA element modulatory factor 1 (tmf1), transcript variant X1, mRNA",tmf1
208,XM_017450092.1,TE_00001951,+,__ClassII_DNA_TcMar_nMITE,1963,4255,4438,184,27.4,3.3,5,"XM_017450092.1 PREDICTED: Ictalurus punctatus TATA element modulatory factor 1 (tmf1), transcript variant X1, mRNA",tmf1
209,XM_017450094.1,TE_00001741,+,__ClassII_DNA_hAT_nMITE,3679,2169,2296,128,26.8,12.5,0.7,"XM_017450094.1 PREDICTED: Ictalurus punctatus EGF domain specific O-linked N-acetylglucosamine transferase (eogt), mRNA",eogt
210,XM_017450094.1,TE_00003955,+,__ClassII_DNA_hAT_nMITE,3699,3057,3145,89,17.4,4.5,3.3,"XM_017450094.1 PREDICTED: Ictalurus punctatus EGF domain specific O-linked N-acetylglucosamine transferase (eogt), mRNA",eogt
211,XM_017450097.1,TE_00002639,C,__ClassII_DNA_hAT_nMITE,3778,4021,4104,84,17.9,3.6,0,"XM_017450097.1 PREDICTED: Ictalurus punctatus integrin alpha-7-like (LOC108254787), transcript variant X1, mRNA",LOC108254787
212,XM_017450103.1,TE_00003815,+,__ClassII_DNA_hAT_nMITE,4040,1224,1333,110,22.7,0,0,"XM_017450103.1 PREDICTED: Ictalurus punctatus engulfment and cell motility 2 (elmo2), transcript variant X1, mRNA",elmo2
213,XM_017450107.1,TE_00000825,C,__ClassII_DNA_Harbinger_nMITE,976,1631,1767,137,14.5,5.4,16.3,"XM_017450107.1 PREDICTED: Ictalurus punctatus ADP ribosylation factor GTPase activating protein 1 (arfgap1), transcript variant X1, mRNA",arfgap1
214,XM_017450111.1,TE_00003676,+,__ClassII_DNA_TcMar_nMITE,3083,2378,2512,135,21.6,4.4,7.6,"XM_017450111.1 PREDICTED: Ictalurus punctatus HIG1 domain family member 1A, mitochondrial-like (LOC108254791), mRNA",LOC108254791
215,XM_017450115.1,TE_00002399,C,__ClassI_LTR_ERV,1184,729,812,84,20.5,0,1.2,"XM_017450115.1 PREDICTED: Ictalurus punctatus methyltransferase like 21B (mettl21b), mRNA",mettl21b
216,XM_017450116.1,TE_00000156,+,__ClassI_LTR_Copia,4369,3035,5770,2736,7.333333333,34.56666667,1.1,"XM_017450116.1 PREDICTED: Ictalurus punctatus myosin heavy chain, fast skeletal muscle (LOC108254796), mRNA",LOC108254796
217,XM_017450116.1,TE_00001449,+,__ClassII_DNA_TcMar_MITE,415,911,1007,97,25.8,0,0,"XM_017450116.1 PREDICTED: Ictalurus punctatus myosin heavy chain, fast skeletal muscle (LOC108254796), mRNA",LOC108254796
218,XM_017450117.1,TE_00000156,+,__ClassI_LTR_Copia,4369,2989,5724,2736,4.766666667,34.86666667,1.133333333,"XM_017450117.1 PREDICTED: Ictalurus punctatus myosin heavy chain, fast skeletal muscle-like (LOC108254798), mRNA",LOC108254798
219,XM_017450117.1,TE_00001449,+,__ClassII_DNA_TcMar_MITE,415,868,964,97,28.9,0,0,"XM_017450117.1 PREDICTED: Ictalurus punctatus myosin heavy chain, fast skeletal muscle-like (LOC108254798), mRNA",LOC108254798
220,XM_017450118.1,TE_00001449,+,__ClassII_DNA_TcMar_MITE,415,98,197,100,28,0,0,"XM_017450118.1 PREDICTED: Ictalurus punctatus myosin heavy chain, fast skeletal muscle-like (LOC108254799), mRNA",LOC108254799
221,XM_017450118.1,TE_00000156,+,__ClassI_LTR_Copia,4369,2222,4957,2736,4.6,36.65,1.4,"XM_017450118.1 PREDICTED: Ictalurus punctatus myosin heavy chain, fast skeletal muscle-like (LOC108254799), mRNA",LOC108254799
222,XM_017450119.1,TE_00000156,+,__ClassI_LTR_Copia,4369,1843,4578,2736,3.05,36.8,1.45,"XM_017450119.1 PREDICTED: Ictalurus punctatus myosin heavy chain, fast skeletal muscle-like (LOC108254800), mRNA",LOC108254800
223,XM_017450120.1,TE_00002792,C,__ClassII_DNA_TcMar_nMITE,3987,5339,5520,182,26.2,3,10.6,"XM_017450120.1 PREDICTED: Ictalurus punctatus zinc finger protein 518B (znf518b), transcript variant X1, mRNA",znf518b
224,XM_017450120.1,TE_00002983,C,__ClassIII_Helitron,3779,4895,5101,207,18.7,5.8,9.5,"XM_017450120.1 PREDICTED: Ictalurus punctatus zinc finger protein 518B (znf518b), transcript variant X1, mRNA",znf518b
225,XM_017450121.1,TE_00000156,+,__ClassI_LTR_Copia,4369,1,1042,1042,3.3,46.4,1.6,"XM_017450121.1 PREDICTED: Ictalurus punctatus myosin heavy chain, fast skeletal muscle-like (LOC108254801), mRNA",LOC108254801
226,XM_017450132.1,TE_00002409,C,__ClassI_nLTR_LINE_L1,4625,983,1069,87,19.3,1.1,4.8,"XM_017450132.1 PREDICTED: Ictalurus punctatus tetraspan membrane protein of hair cell stereocilia homolog (LOC108254808), mRNA",LOC108254808
227,XM_017450135.1,TE_00003752,+,__ClassI_nLTR_LINE_Jockey,2604,4092,4214,123,23.6,0.8,6.9,"XM_017450135.1 PREDICTED: Ictalurus punctatus kinesin family member 21B (kif21b), transcript variant X3, mRNA",kif21b
228,XM_017450136.1,TE_00002092,+,__ClassII_DNA_TcMar_nMITE,3427,7870,8004,135,24.6,7.4,3.6,"XM_017450136.1 PREDICTED: Ictalurus punctatus calmodulin binding transcription activator 1 (camta1), transcript variant X1, mRNA",camta1
229,XM_017450136.1,TE_00002009,C,__ClassII_DNA_CACTA_nMITE,12926,7857,8113,257,23,4.3,23.8,"XM_017450136.1 PREDICTED: Ictalurus punctatus calmodulin binding transcription activator 1 (camta1), transcript variant X1, mRNA",camta1
230,XM_017450136.1,TE_00001492,+,__ClassI_LTR_ERV,1510,7465,7952,488,28.5,9,3.1,"XM_017450136.1 PREDICTED: Ictalurus punctatus calmodulin binding transcription activator 1 (camta1), transcript variant X1, mRNA",camta1
231,XM_017450140.1,TE_00003523,+,__ClassII_DNA_TcMar_nMITE,4196,3543,3925,383,26.6,13.8,1.9,"XM_017450140.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase SMURF2 (LOC108254810), transcript variant X1, mRNA",LOC108254810
232,XM_017450150.1,TE_00000129,+,__ClassII_DNA_TcMar_nMITE,1338,65,758,694,11.3,4.8,6.65,"XM_017450150.1 PREDICTED: Ictalurus punctatus E3 ubiquitin-protein ligase SMURF2 (LOC108254810), transcript variant X2, mRNA",LOC108254810
233,XM_017450156.1,TE_00003791,+,__ClassII_DNA_hAT_nMITE,1384,1,117,117,14.4,1.7,0.8,"XM_017450156.1 PREDICTED: Ictalurus punctatus isoleucyl-tRNA synthetase (iars), mRNA",iars
234,XM_017450157.1,TE_00003386,C,__ClassII_DNA_hAT_nMITE,1515,5384,5464,81,16.4,9.9,2.3,"XM_017450157.1 PREDICTED: Ictalurus punctatus growth/differentiation factor 11-like (LOC108254821), transcript variant X1, mRNA",LOC108254821
235,XM_017450157.1,TE_00001943,C,__ClassII_DNA_TcMar_nMITE,4209,4969,5051,83,28.4,0,2.5,"XM_017450157.1 PREDICTED: Ictalurus punctatus growth/differentiation factor 11-like (LOC108254821), transcript variant X1, mRNA",LOC108254821
